referee,date,venue_name,venue_city,round,home_team,away_team,home_win,away_win,home_goals,away_goals,home_goals_half_time,away_goals_half_time,home_goals_fulltime,away_goals_fulltime,home_goals_extra_time,away_goals_extratime,home_goals_penalty,away_goals_penalty
Cesar Ramos,2017-02-19,Estadio Jose Maria Morelos y Pavon,Morelia,Clausura - 7,Monarcas,Toluca,False,True,1,2,0,1,1,2,0,0,0,0
Roberto Rios,2017-02-19,Estadio Nou Camp,Leon,Clausura - 7,Leon,Santos Laguna,False,False,2,2,1,2,2,2,0,0,0,0
Jorge Perez,2017-02-19,Estadio Victoria,Aguascalientes,Clausura - 7,Necaxa,Club Queretaro,False,True,1,4,1,2,1,4,0,0,0,0
Luis Santander,2017-02-19,Estadio AKRON,Guadalajara,Clausura - 7,Guadalajara Chivas,Club America,True,False,1,0,1,0,1,0,0,0,0,0
Marco Ortíz,2017-02-19,Estadio Olímpico Universitario,Ciudad de Mexico,Clausura - 7,U.N.A.M. - Pumas,Club Tijuana,False,False,3,3,0,1,3,3,0,0,0,0
Fernando Hernandez,2017-02-19,Estadio Cuauhtemoc,Puebla,Clausura - 7,Puebla,Jaguares de Chiapas,True,False,3,0,1,0,3,0,0,0,0,0
Jorge Perez,2017-02-25,Estadio Caliente,Tijuana,Clausura - 8,Club Tijuana,Monterrey,True,False,2,0,1,0,2,0,0,0,0,0
Eduardo Galvan,2017-02-25,Estadio La Corregidora,Queretaro,Clausura - 8,Club Queretaro,U.N.A.M. - Pumas,True,False,4,3,2,1,4,3,0,0,0,0
Jose Penaloza,2017-02-26,Estadio Volcan,Monterrey,Clausura - 8,Tigres UANL,Monarcas,False,False,1,1,0,1,1,1,0,0,0,0
Fernando Hernandez,2017-02-26,Estadio Jalisco,Guadalajara,Clausura - 8,Atlas,Leon,True,False,2,0,0,0,2,0,0,0,0,0
Jorge Rojas,2017-02-26,Estadio Miguel Hidalgo,Pachuca,Clausura - 8,Pachuca,Veracruz,True,False,1,0,0,0,1,0,0,0,0,0
Cesar Ramos,2017-02-26,Estadio Azteca,Ciudad de Mexico,Clausura - 8,Club America,Cruz Azul,True,False,2,0,1,0,2,0,0,0,0,0
Oscar Macías,2017-02-26,Estadio Nemesio Diez,Toluca,Clausura - 8,Toluca,Puebla,False,True,1,3,0,2,1,3,0,0,0,0
Marco Ortíz,2017-02-26,Estadio Victor Manuel Reyna,Tuxtla Gutierrez,Clausura - 8,Jaguares de Chiapas,Guadalajara Chivas,True,False,4,3,0,2,4,3,0,0,0,0
Luis Santander,2017-02-27,Estadio TSM Corona,Torreón,Clausura - 8,Santos Laguna,Necaxa,False,False,2,2,1,1,2,2,0,0,0,0
Cesar Ramos,2017-03-04,Estadio Caliente,Tijuana,Clausura - 9,Club Tijuana,Pachuca,False,True,2,3,1,0,2,3,0,0,0,0
Luis Santander,2017-03-04,Estadio Azul,Ciudad de Mexico,Clausura - 9,Cruz Azul,Jaguares de Chiapas,True,False,2,0,0,0,2,0,0,0,0,0
Marco Ortíz,2017-03-05,Estadio Jose Maria Morelos y Pavon,Morelia,Clausura - 9,Monarcas,Veracruz,True,False,1,0,0,0,1,0,0,0,0,0
Leon Barajas,2017-03-05,Estadio BBVA,Monterrey,Clausura - 9,Monterrey,Club Queretaro,True,False,4,1,1,1,4,1,0,0,0,0
Jose Penaloza,2017-03-05,Estadio Nou Camp,Leon,Clausura - 9,Leon,Club America,False,False,1,1,1,0,1,1,0,0,0,0
Diego Montaño,2017-03-05,Estadio Victoria,Aguascalientes,Clausura - 9,Necaxa,Atlas,False,False,1,1,0,0,1,1,0,0,0,0
Fernando Hernandez,2017-03-05,Estadio AKRON,Guadalajara,Clausura - 9,Guadalajara Chivas,Toluca,True,False,2,0,1,0,2,0,0,0,0,0
Jorge Rojas,2017-03-05,Estadio Olímpico Universitario,Ciudad de Mexico,Clausura - 9,U.N.A.M. - Pumas,Santos Laguna,True,False,2,1,0,0,2,1,0,0,0,0
Miguel Flores,2017-03-05,Estadio Cuauhtemoc,Puebla,Clausura - 9,Puebla,Tigres UANL,False,True,0,2,0,1,0,2,0,0,0,0
Erick Miranda,2017-04-12,Estadio Victor Manuel Reyna,Tuxtla Gutierrez,Clausura - 10,Jaguares de Chiapas,Leon,False,False,0,0,0,0,0,0,0,0,0,0
Luis Santander,2017-04-12,Estadio Luis Pirata Fuente,Veracruz,Clausura - 10,Veracruz,Puebla,True,False,3,2,2,0,3,2,0,0,0,0
Eduardo Galvan,2017-04-12,Estadio Volcan,Monterrey,Clausura - 10,Tigres UANL,Guadalajara Chivas,True,False,3,0,1,0,3,0,0,0,0,0
Miguel Flores,2017-04-13,Estadio La Corregidora,Queretaro,Clausura - 10,Club Queretaro,Club Tijuana,False,True,0,1,0,0,0,1,0,0,0,0
Oscar Macías,2017-04-13,Estadio TSM Corona,Torreón,Clausura - 10,Santos Laguna,Monterrey,False,False,2,2,2,1,2,2,0,0,0,0
Adonai Escobedo,2017-04-13,Estadio Azteca,Ciudad de Mexico,Clausura - 10,Club America,Necaxa,True,False,1,0,0,0,1,0,0,0,0,0
Fernando Hernandez,2017-04-13,Estadio Miguel Hidalgo,Pachuca,Clausura - 10,Pachuca,Monarcas,False,False,0,0,0,0,0,0,0,0,0,0
Roberto Rios,2017-04-13,Estadio Jalisco,Guadalajara,Clausura - 10,Atlas,U.N.A.M. - Pumas,False,False,1,1,1,1,1,1,0,0,0,0
Cesar Ramos,2017-04-14,Estadio Nemesio Diez,Toluca,Clausura - 10,Toluca,Cruz Azul,False,True,0,2,0,0,0,2,0,0,0,0
Erick Miranda,2017-03-18,Estadio Caliente,Tijuana,Clausura - 11,Club Tijuana,Santos Laguna,False,False,1,1,0,1,1,1,0,0,0,0
Fernando Hernandez,2017-03-18,Estadio Azul,Ciudad de Mexico,Clausura - 11,Cruz Azul,Tigres UANL,False,False,0,0,0,0,0,0,0,0,0,0
Diego Montaño,2017-03-18,Estadio La Corregidora,Queretaro,Clausura - 11,Club Queretaro,Pachuca,True,False,3,0,2,0,3,0,0,0,0,0
Jorge Rojas,2017-03-19,Estadio BBVA,Monterrey,Clausura - 11,Monterrey,Atlas,True,False,2,0,1,0,2,0,0,0,0,0
Luis Santander,2017-03-19,Estadio Nou Camp,Leon,Clausura - 11,Leon,Toluca,False,True,2,3,1,1,2,3,0,0,0,0
Jose Penaloza,2017-03-19,Estadio Victoria,Aguascalientes,Clausura - 11,Necaxa,Jaguares de Chiapas,False,False,2,2,1,0,2,2,0,0,0,0
Oscar Macías,2017-03-19,Estadio AKRON,Guadalajara,Clausura - 11,Guadalajara Chivas,Veracruz,True,False,2,0,0,0,2,0,0,0,0,0
Marco Ortíz,2017-03-19,Estadio Olímpico Universitario,Ciudad de Mexico,Clausura - 11,U.N.A.M. - Pumas,Club America,False,True,2,3,0,2,2,3,0,0,0,0
Jorge Perez,2017-03-20,Estadio Cuauhtemoc,Puebla,Clausura - 11,Puebla,Monarcas,False,True,0,1,0,0,0,1,0,0,0,0
Jose Penaloza,2017-04-01,Estadio Luis Pirata Fuente,Veracruz,Clausura - 12,Veracruz,Cruz Azul,True,False,3,1,0,1,3,1,0,0,0,0
Miguel Chacon,2017-04-01,Estadio Victor Manuel Reyna,Tuxtla Gutierrez,Clausura - 12,Jaguares de Chiapas,U.N.A.M. - Pumas,False,True,0,3,0,1,0,3,0,0,0,0
Adonai Escobedo,2017-04-02,Estadio Jalisco,Guadalajara,Clausura - 12,Atlas,Club Tijuana,False,False,3,3,2,2,3,3,0,0,0,0
Roberto Rios,2017-04-02,Estadio Volcan,Monterrey,Clausura - 12,Tigres UANL,Leon,False,True,0,1,0,0,0,1,0,0,0,0
Jorge Rojas,2017-04-02,Estadio Jose Maria Morelos y Pavon,Morelia,Clausura - 12,Monarcas,Guadalajara Chivas,False,False,0,0,0,0,0,0,0,0,0,0
Oscar Macías,2017-04-02,Estadio Miguel Hidalgo,Pachuca,Clausura - 12,Pachuca,Puebla,False,False,0,0,0,0,0,0,0,0,0,0
Diego Montaño,2017-04-02,Estadio Azteca,Ciudad de Mexico,Clausura - 12,Club America,Monterrey,True,False,1,0,0,0,1,0,0,0,0,0
Eduardo Galvan,2017-04-02,Estadio Nemesio Diez,Toluca,Clausura - 12,Toluca,Necaxa,True,False,2,0,0,0,2,0,0,0,0,0
Fernando Hernandez,2017-04-02,Estadio TSM Corona,Torreón,Clausura - 12,Santos Laguna,Club Queretaro,True,False,1,0,0,0,1,0,0,0,0,0
Luis Santander,2017-04-08,Estadio Caliente,Tijuana,Clausura - 13,Club Tijuana,Club America,False,False,0,0,0,0,0,0,0,0,0,0
Erick Miranda,2017-04-08,Estadio Azul,Ciudad de Mexico,Clausura - 13,Cruz Azul,Monarcas,False,False,1,1,1,0,1,1,0,0,0,0
Leon Barajas,2017-04-08,Estadio La Corregidora,Queretaro,Clausura - 13,Club Queretaro,Atlas,False,True,1,4,0,2,1,4,0,0,0,0
Miguel Flores,2017-04-09,Estadio BBVA,Monterrey,Clausura - 13,Monterrey,Jaguares de Chiapas,True,False,4,1,2,0,4,1,0,0,0,0
Fernando Hernandez,2017-04-09,Estadio Nou Camp,Leon,Clausura - 13,Leon,Veracruz,True,False,4,0,0,0,4,0,0,0,0,0
Diego Montaño,2017-04-09,Estadio Victoria,Aguascalientes,Clausura - 13,Necaxa,Tigres UANL,False,False,1,1,1,1,1,1,0,0,0,0
Miguel Chacon,2017-04-09,Estadio AKRON,Guadalajara,Clausura - 13,Guadalajara Chivas,Puebla,True,False,3,2,0,2,3,2,0,0,0,0
Jorge Perez,2017-04-09,Estadio Olímpico Universitario,Ciudad de Mexico,Clausura - 13,U.N.A.M. - Pumas,Toluca,False,True,0,1,0,1,0,1,0,0,0,0
Adonai Escobedo,2017-04-09,Estadio TSM Corona,Torreón,Clausura - 13,Santos Laguna,Pachuca,True,False,1,0,1,0,1,0,0,0,0,0
Fernando Hernandez,2017-04-15,Estadio Victor Manuel Reyna,Tuxtla Gutierrez,Clausura - 14,Jaguares de Chiapas,Club Tijuana,False,True,1,2,1,0,1,2,0,0,0,0
Roberto Garcia,2017-04-16,Estadio Luis Pirata Fuente,Veracruz,Clausura - 14,Veracruz,Necaxa,False,True,0,1,0,0,0,1,0,0,0,0
Paul Delgadillo,2017-04-16,Estadio Jose Maria Morelos y Pavon,Morelia,Clausura - 14,Monarcas,Leon,False,True,1,2,0,1,1,2,0,0,0,0
Luis Santander,2017-04-16,Estadio Volcan,Monterrey,Clausura - 14,Tigres UANL,U.N.A.M. - Pumas,True,False,4,0,1,0,4,0,0,0,0,0
Eduardo Galvan,2017-04-16,Estadio Jalisco,Guadalajara,Clausura - 14,Atlas,Santos Laguna,False,False,1,1,0,1,1,1,0,0,0,0
Jorge Perez,2017-04-16,Estadio Miguel Hidalgo,Pachuca,Clausura - 14,Pachuca,Guadalajara Chivas,False,False,0,0,0,0,0,0,0,0,0,0
Cesar Ramos,2017-04-16,Estadio Azteca,Ciudad de Mexico,Clausura - 14,Club America,Club Queretaro,True,False,1,0,1,0,1,0,0,0,0,0
Erick Miranda,2017-04-16,Estadio Nemesio Diez,Toluca,Clausura - 14,Toluca,Monterrey,False,False,1,1,1,1,1,1,0,0,0,0
Marco Ortíz,2017-04-16,Estadio Cuauhtemoc,Puebla,Clausura - 14,Puebla,Cruz Azul,True,False,2,1,0,1,2,1,0,0,0,0
Roberto Rios,2017-04-22,Estadio Caliente,Tijuana,Clausura - 15,Club Tijuana,Toluca,True,False,2,0,0,0,2,0,0,0,0,0
Marco Ortíz,2017-04-22,Estadio La Corregidora,Queretaro,Clausura - 15,Club Queretaro,Jaguares de Chiapas,False,False,2,2,1,0,2,2,0,0,0,0
Adonai Escobedo,2017-04-22,Estadio Azul,Ciudad de Mexico,Clausura - 15,Cruz Azul,Guadalajara Chivas,True,False,2,1,1,0,2,1,0,0,0,0
Roberto Garcia,2017-04-23,Estadio BBVA,Monterrey,Clausura - 15,Monterrey,Tigres UANL,True,False,1,0,0,0,1,0,0,0,0,0
Miguel Chacon,2017-04-23,Estadio Jalisco,Guadalajara,Clausura - 15,Atlas,Pachuca,True,False,1,0,1,0,1,0,0,0,0,0
Diego Montaño,2017-04-23,Estadio Nou Camp,Leon,Clausura - 15,Leon,Puebla,True,False,1,0,1,0,1,0,0,0,0,0
Jorge Perez,2017-04-23,Estadio Victoria,Aguascalientes,Clausura - 15,Necaxa,Monarcas,True,False,2,1,1,1,2,1,0,0,0,0
Cesar Ramos,2017-04-23,Estadio Olímpico Universitario,Ciudad de Mexico,Clausura - 15,U.N.A.M. - Pumas,Veracruz,False,True,0,2,0,1,0,2,0,0,0,0
Erick Miranda,2017-04-24,Estadio TSM Corona,Torreón,Clausura - 15,Santos Laguna,Club America,True,False,2,1,0,0,2,1,0,0,0,0
Marco Ortíz,2017-04-29,Estadio Luis Pirata Fuente,Veracruz,Clausura - 16,Veracruz,Monterrey,True,False,1,0,1,0,1,0,0,0,0,0
Cesar Ramos,2017-04-29,Estadio Victor Manuel Reyna,Tuxtla Gutierrez,Clausura - 16,Jaguares de Chiapas,Santos Laguna,False,False,2,2,1,0,2,2,0,0,0,0
Jorge Perez,2017-04-30,Estadio Volcan,Monterrey,Clausura - 16,Tigres UANL,Club Tijuana,True,False,3,0,3,0,3,0,0,0,0,0
Oscar Macías,2017-04-30,Estadio Jose Maria Morelos y Pavon,Morelia,Clausura - 16,Monarcas,U.N.A.M. - Pumas,True,False,4,0,1,0,4,0,0,0,0,0
Eduardo Galvan,2017-04-30,Estadio Miguel Hidalgo,Pachuca,Clausura - 16,Pachuca,Cruz Azul,False,False,2,2,0,0,2,2,0,0,0,0
Miguel Flores,2017-04-30,Estadio AKRON,Guadalajara,Clausura - 16,Guadalajara Chivas,Leon,False,False,1,1,0,0,1,1,0,0,0,0
Fernando Hernandez,2017-04-30,Estadio Azteca,Ciudad de Mexico,Clausura - 16,Club America,Atlas,False,True,1,2,0,2,1,2,0,0,0,0
Miguel Chacon,2017-04-30,Estadio Nemesio Diez,Toluca,Clausura - 16,Toluca,Club Queretaro,False,True,1,2,1,0,1,2,0,0,0,0
Paul Delgadillo,2017-04-30,Estadio Cuauhtemoc,Puebla,Clausura - 16,Puebla,Necaxa,False,True,0,1,0,0,0,1,0,0,0,0
Erick Miranda,2017-05-06,Estadio La Corregidora,Queretaro,Clausura - 17,Club Queretaro,Tigres UANL,False,True,1,5,0,2,1,5,0,0,0,0
Jorge Perez,2017-05-07,Estadio Nou Camp,Leon,Clausura - 17,Leon,Cruz Azul,False,True,1,2,1,1,1,2,0,0,0,0
Paul Delgadillo,2017-05-07,Estadio Caliente,Tijuana,Clausura - 17,Club Tijuana,Veracruz,True,False,1,0,0,0,1,0,0,0,0,0
Jorge Rojas,2017-05-07,Estadio BBVA,Monterrey,Clausura - 17,Monterrey,Monarcas,False,True,1,2,0,1,1,2,0,0,0,0
Roberto Garcia,2017-05-07,Estadio Jalisco,Guadalajara,Clausura - 17,Atlas,Jaguares de Chiapas,False,True,0,1,0,1,0,1,0,0,0,0
Oscar Macías,2017-05-07,Estadio Azteca,Ciudad de Mexico,Clausura - 17,Club America,Pachuca,False,True,2,3,0,2,2,3,0,0,0,0
Cesar Ramos,2017-05-07,Estadio Victoria,Aguascalientes,Clausura - 17,Necaxa,Guadalajara Chivas,False,False,0,0,0,0,0,0,0,0,0,0
Fernando Hernandez,2017-05-07,Estadio Olímpico Universitario,Ciudad de Mexico,Clausura - 17,U.N.A.M. - Pumas,Puebla,False,True,0,1,0,0,0,1,0,0,0,0
Jose Penaloza,2017-05-07,Estadio TSM Corona,Torreón,Clausura - 17,Santos Laguna,Toluca,False,False,2,2,0,2,2,2,0,0,0,0
No hay registro,2016-07-16,Estadio Caliente,Tijuana,Apertura - 1,Club Tijuana,Monarcas,True,False,2,0,1,0,2,0,0,0,0,0
No hay registro,2016-07-16,Estadio La Corregidora,Queretaro,Apertura - 1,Club Queretaro,Veracruz,True,False,2,0,0,0,2,0,0,0,0,0
No hay registro,2016-07-17,Estadio BBVA,Monterrey,Apertura - 1,Monterrey,Puebla,False,False,1,1,1,0,1,1,0,0,0,0
No hay registro,2016-07-17,Estadio Jalisco,Guadalajara,Apertura - 1,Atlas,Toluca,False,False,1,1,0,0,1,1,0,0,0,0
No hay registro,2016-07-17,Estadio Miguel Hidalgo,Pachuca,Apertura - 1,Pachuca,Leon,True,False,5,1,2,1,5,1,0,0,0,0
No hay registro,2016-07-17,Estadio Victoria,Aguascalientes,Apertura - 1,Necaxa,Cruz Azul,False,False,0,0,0,0,0,0,0,0,0,0
No hay registro,2016-07-17,Estadio Azteca,Ciudad de Mexico,Apertura - 1,Club America,Jaguares de Chiapas,True,False,2,0,0,0,2,0,0,0,0,0
No hay registro,2016-07-17,Estadio Olímpico Universitario,Ciudad de Mexico,Apertura - 1,U.N.A.M. - Pumas,Guadalajara Chivas,True,False,1,0,0,0,1,0,0,0,0,0
No hay registro,2016-07-17,Estadio TSM Corona,Torreón,Apertura - 1,Santos Laguna,Tigres UANL,False,False,0,0,0,0,0,0,0,0,0,0
Cesar Ramos,2016-07-23,Estadio Luis Pirata Fuente,Veracruz,Apertura - 2,Veracruz,Santos Laguna,True,False,2,0,1,0,2,0,0,0,0,0
No hay registro,2016-07-23,Estadio Victor Manuel Reyna,Tuxtla Gutierrez,Apertura - 2,Jaguares de Chiapas,Pachuca,False,True,0,2,0,0,0,2,0,0,0,0
No hay registro,2016-07-23,Estadio Azul,Ciudad de Mexico,Apertura - 2,Cruz Azul,U.N.A.M. - Pumas,False,False,0,0,0,0,0,0,0,0,0,0
Luis Santander,2016-07-24,Estadio Volcan,Monterrey,Apertura - 2,Tigres UANL,Atlas,False,False,0,0,0,0,0,0,0,0,0,0
Fernando Guerrero,2016-07-24,Estadio Jose Maria Morelos y Pavon,Morelia,Apertura - 2,Monarcas,Club Queretaro,False,False,2,2,1,0,2,2,0,0,0,0
Eduardo Galvan,2016-07-24,Estadio Nou Camp,Leon,Apertura - 2,Leon,Necaxa,False,False,0,0,0,0,0,0,0,0,0,0
No hay registro,2016-07-24,Estadio AKRON,Guadalajara,Apertura - 2,Guadalajara Chivas,Monterrey,True,False,1,0,0,0,1,0,0,0,0,0
No hay registro,2016-07-24,Estadio Azteca,Ciudad de Mexico,Apertura - 2,Club America,Toluca,True,False,3,1,1,1,3,1,0,0,0,0
Miguel Chacon,2016-07-24,Estadio Cuauhtemoc,Puebla,Apertura - 2,Puebla,Club Tijuana,True,False,3,2,3,1,3,2,0,0,0,0
Jose Penaloza,2016-07-30,Estadio Caliente,Tijuana,Apertura - 3,Club Tijuana,Guadalajara Chivas,True,False,4,0,3,0,4,0,0,0,0,0
No hay registro,2016-07-30,Estadio La Corregidora,Queretaro,Apertura - 3,Club Queretaro,Puebla,True,False,2,1,2,0,2,1,0,0,0,0
No hay registro,2016-07-31,Estadio BBVA,Monterrey,Apertura - 3,Monterrey,Cruz Azul,False,False,1,1,1,1,1,1,0,0,0,0
No hay registro,2016-07-31,Estadio Jalisco,Guadalajara,Apertura - 3,Atlas,Veracruz,True,False,1,0,0,0,1,0,0,0,0,0
Oscar Mejia,2016-07-31,Estadio Miguel Hidalgo,Pachuca,Apertura - 3,Pachuca,Necaxa,True,False,1,0,1,0,1,0,0,0,0,0
No hay registro,2016-07-31,Estadio Azteca,Ciudad de Mexico,Apertura - 3,Club America,Tigres UANL,False,True,0,3,0,1,0,3,0,0,0,0
Erick Miranda,2016-07-31,Estadio Olímpico Universitario,Ciudad de Mexico,Apertura - 3,U.N.A.M. - Pumas,Leon,True,False,1,0,0,0,1,0,0,0,0,0
No hay registro,2016-07-31,Estadio Victor Manuel Reyna,Tuxtla Gutierrez,Apertura - 3,Jaguares de Chiapas,Toluca,True,False,1,0,1,0,1,0,0,0,0,0
Roberto Garcia,2016-07-31,Estadio TSM Corona,Torreón,Apertura - 3,Santos Laguna,Monarcas,False,True,2,4,1,2,2,4,0,0,0,0
No hay registro,2016-08-06,Estadio Azul,Ciudad de Mexico,Apertura - 4,Cruz Azul,Club Tijuana,False,True,1,2,0,1,1,2,0,0,0,0
No hay registro,2016-08-07,Estadio Jose Maria Morelos y Pavon,Morelia,Apertura - 4,Monarcas,Atlas,True,False,3,2,2,0,3,2,0,0,0,0
No hay registro,2016-08-07,Estadio Volcan,Monterrey,Apertura - 4,Tigres UANL,Jaguares de Chiapas,True,False,1,0,0,0,1,0,0,0,0,0
Fernando Hernandez,2016-08-07,Estadio Nou Camp,Leon,Apertura - 4,Leon,Monterrey,False,True,0,3,0,1,0,3,0,0,0,0
No hay registro,2016-08-07,Estadio Luis Pirata Fuente,Veracruz,Apertura - 4,Veracruz,Club America,False,True,2,4,2,1,2,4,0,0,0,0
Jose Penaloza,2016-08-07,Estadio Victoria,Aguascalientes,Apertura - 4,Necaxa,U.N.A.M. - Pumas,False,False,2,2,1,1,2,2,0,0,0,0
No hay registro,2016-08-07,Estadio AKRON,Guadalajara,Apertura - 4,Guadalajara Chivas,Club Queretaro,False,False,0,0,0,0,0,0,0,0,0,0
Adonai Escobedo,2016-08-07,Estadio Alberto Chivo Cordoba,Toluca,Apertura - 4,Toluca,Pachuca,True,False,2,0,1,0,2,0,0,0,0,0
Marco Ortíz,2016-08-07,Estadio Cuauhtemoc,Puebla,Apertura - 4,Puebla,Santos Laguna,False,False,0,0,0,0,0,0,0,0,0,0
Marco Ortíz,2016-08-13,Estadio Caliente,Tijuana,Apertura - 5,Club Tijuana,Leon,True,False,2,0,1,0,2,0,0,0,0,0
Roberto Rios,2016-08-13,Estadio La Corregidora,Queretaro,Apertura - 5,Club Queretaro,Cruz Azul,False,False,0,0,0,0,0,0,0,0,0,0
No hay registro,2016-08-14,Estadio BBVA,Monterrey,Apertura - 5,Monterrey,Necaxa,True,False,2,1,1,0,2,1,0,0,0,0
Jorge Rojas,2016-08-14,Estadio Jalisco,Guadalajara,Apertura - 5,Atlas,Puebla,True,False,3,2,2,1,3,2,0,0,0,0
Oscar Macías,2016-08-14,Estadio Miguel Hidalgo,Pachuca,Apertura - 5,Pachuca,U.N.A.M. - Pumas,True,False,3,0,1,0,3,0,0,0,0,0
Luis Santander,2016-08-14,Estadio Azteca,Ciudad de Mexico,Apertura - 5,Club America,Monarcas,False,False,1,1,0,0,1,1,0,0,0,0
Roberto Garcia,2016-08-14,Estadio Alberto Chivo Cordoba,Toluca,Apertura - 5,Toluca,Tigres UANL,False,False,0,0,0,0,0,0,0,0,0,0
Jose Penaloza,2016-08-14,Estadio Victor Manuel Reyna,Tuxtla Gutierrez,Apertura - 5,Jaguares de Chiapas,Veracruz,False,False,1,1,0,1,1,1,0,0,0,0
Fernando Guerrero,2016-08-14,Estadio TSM Corona,Torreón,Apertura - 5,Santos Laguna,Guadalajara Chivas,False,True,0,1,0,1,0,1,0,0,0,0
Jorge Rojas,2016-08-20,Estadio Luis Pirata Fuente,Veracruz,Apertura - 6,Veracruz,Toluca,False,False,2,2,1,0,2,2,0,0,0,0
Cesar Ramos,2016-08-20,Estadio Azul,Ciudad de Mexico,Apertura - 6,Cruz Azul,Santos Laguna,True,False,3,1,0,0,3,1,0,0,0,0
Fernando Hernandez,2016-08-21,Estadio Volcan,Monterrey,Apertura - 6,Tigres UANL,Pachuca,True,False,4,2,2,1,4,2,0,0,0,0
